9047,6
9048,11
9049,5
9050,6
9051,16
9052,1
9053,1
9054,1
9055,10
9056,10
9057,13
9058,10
9059,4
9060,8
9061,14
9062,3
9063,11
9064,2
9065,11
9066,10
9067,7
9068,15
9069,2
9070,10
9071,9
9072,6
9073,16
9074,12
9075,6
9076,7
9077,7
9078,14
9079,12
9080,13
9081,7
9082,13
9083,15
9084,15
9085,3
9086,4
9087,6
9088,2
9089,13
9090,10
9091,2
9092,14
9093,1
9094,6
9095,9
9096,8
9097,14
9098,6
9099,14
9100,14
9101,9
9102,11
9103,13
9104,12
9105,12
9106,13
9107,2
9108,5
9109,5
9110,3
9111,12
9112,3
9113,10
9114,4
9115,1
9116,7
9117,14
9118,2
9119,6
9120,5
9121,4
9122,4
9123,16
9124,10
9125,4
9126,7
9127,12
9128,12
9129,16
9130,6
9131,2
9132,4
9133,11
9134,9
9135,7
9136,9
9137,7
9138,13
9139,1
9140,9
9141,8
9142,5
9143,15
9144,13
9145,12
9146,11
9147,2
9148,12
9149,8
9150,1
9151,4
9152,1
9153,16
9154,1
9155,4
9156,11
9157,13
9158,7
9159,10
9160,4
9161,16
9162,11
9163,1
9164,8
9165,13
9166,16
9167,12
9168,16
9169,2
9170,14
9171,15
9172,3
9173,5
9174,13
9175,2
9176,16
9177,15
9178,14
9179,9
9180,15
9181,15
9182,2
9183,3
9184,2
9185,16
9186,16
9187,8
9188,1
9189,3
9190,16
9191,10
9192,3
9193,4
9194,16
9195,15
9196,4
9197,11
9198,8
9199,13
9200,5
9201,14
9202,1
9203,1
9204,7
9205,16
9206,5
9207,15
9208,1
9209,7
9210,13
9211,12
9212,2
9213,15
9214,9
9215,15
9216,14
9217,14
9218,7
9219,1
9220,4
9221,13
9222,2
9223,15
9224,5
9225,4
9226,9
9227,13
9228,8
9229,11
9230,8
9231,16
9232,12
9233,15
9234,10
9235,10
9236,12
9237,2
9238,4
9239,1
9240,12
9241,4
9242,3
9243,16
9244,12
9245,13
9246,10
9247,9
9248,9
9249,6
9250,10
9251,3
9252,16
9253,3
9254,10
9255,4
9256,2
9257,14
9258,12
9259,5
9260,14
9261,12
9262,10
9263,2
9264,14
9265,6
9266,10
9267,5
9268,1
9269,8
9270,10
9271,16
9272,15
9273,5
9274,10
9275,9
9276,3
9277,13
9278,6
9279,10
9280,13
9281,6
9282,4
9283,4
9284,8
9285,11
9286,9
9287,11
9288,4
9289,16
9290,9
9291,14
9292,12
9293,7
9294,11
9295,3
9296,9
9297,7
9298,3
9299,5
9300,10
9301,3
9302,11
9303,3
9304,7
9305,7
9306,11
9307,16
9308,11
9309,4
9310,7
9311,15
9312,16
9313,6
9314,3
9315,1
9316,4
9317,10
9318,5
9319,3
9320,1
9321,16
9322,1
9323,16
9324,4
9325,13
9326,7
9327,14
9328,14
9329,13
9330,12
9331,1
9332,4
9333,6
9334,12
9335,8
9336,15
9337,4
9338,3
9339,13
9340,4
9341,13
9342,12
9343,16
9344,10
9345,10
9346,4
9347,3
9348,3
9349,13
9350,1
9351,2
9352,1
9353,15
9354,14
9355,7
9356,4
9357,3
9358,1
9359,5
9360,11
9361,15
9362,6
9363,6
9364,7
9365,9
9366,15
9367,13
9368,3
9369,11
9370,2
9371,9
9372,13
9373,8
9374,10
9375,9
9376,16
9377,15
9378,13
9379,9
9380,3
9381,12
9382,8
9383,11
9384,1
9385,2
9386,1
9387,8
9388,7
9389,1
9390,7
9391,1
9392,2
9393,2
9394,10
9395,15
9396,5
9397,3
9398,8
9399,8
9400,4
9401,2
9402,14
9403,9
9404,7
9405,4
9406,12
9407,9
9408,15
9409,1
9410,8
9411,15
9412,14
9413,13
9414,6
9415,14
9416,12
9417,13
9418,1
9419,8
9420,2
9421,11
9422,8
9423,4
9424,12
9425,16
9426,15
9427,8
9428,3
9429,16
9430,6
9431,2
9432,10
9433,6
9434,8
9435,4
9436,15
9437,8
9438,10
9439,3
9440,4
9441,12
9442,8
9443,13
9444,4
9445,7
9446,8
9447,15
9448,1
9449,6
9450,3
9451,13
9452,9
9453,5
9454,14
9455,2
9456,13
9457,3
9458,15
9459,16
9460,7
9461,14
9462,15
9463,6
9464,16
9465,9
9466,13
9467,7
9468,10
9469,13
9470,7
9471,11
9472,13
9473,3
9474,11
9475,7
9476,8
9477,6
9478,9
9479,16
9480,10
9481,2
9482,1
9483,14
9484,4
9485,11
9486,13
9487,2
9488,15
9489,3
9490,10
9491,1
9492,5
9493,13
9494,4
9495,1
9496,15
9497,4
9498,16
9499,8
9500,4
9501,16
9502,12
9503,6
9504,15
9505,12
9506,13
9507,8
9508,9
9509,16
9510,2
9511,1
9512,10
9513,14
9514,10
9515,6
9516,13
9517,9
9518,8
9519,3
9520,2
9521,12
9522,8
9523,11
9524,11
9525,2
9526,5
9527,5
9528,9
9529,6
9530,3
9531,7
9532,6
9533,4
9534,2
9535,12
9536,6
9537,4
9538,12
9539,4
9540,7
9541,8
9542,16
9543,7
9544,10
9545,8
9546,5
9547,12
9548,10
9549,7
9550,6
9551,14
9552,11
9553,9
9554,10
9555,7
9556,2
9557,15
9558,8
9559,14
9560,13
9561,13
9562,12
9563,3
9564,10
9565,14
9566,14
9567,4
9568,9
9569,12
9570,8
9571,12
9572,10
9573,15
9574,10
9575,5
9576,7
9577,9
9578,3
9579,9
9580,16
9581,16
9582,2
9583,9
9584,9
9585,6
9586,9
9587,10
9588,2
9589,6
9590,2
9591,12
9592,3
9593,15
9594,15
9595,13
9596,2
9597,2
9598,12
9599,5
9600,14
9601,16
9602,4
9603,2
9604,7
9605,14
9606,6
9607,13
9608,5
9609,13
9610,10
9611,13
9612,4
9613,1
9614,7
9615,13
9616,8
9617,10
9618,11
9619,5
9620,3
9621,11
9622,11
9623,12
9624,2
9625,10
9626,4
9627,7
9628,9
9629,4
9630,11
9631,10
9632,1
9633,16
9634,15
9635,11
9636,14
9637,8
9638,3
9639,10
9640,2
9641,1
9642,12
9643,4
9644,3
9645,3
9646,5
9647,8
9648,6
9649,12
9650,10
9651,14
9652,13
9653,13
9654,9
9655,14
9656,8
9657,9
9658,16
9659,8
9660,8
9661,10
9662,12
9663,2
9664,5
9665,1
9666,16
9667,4
9668,7
9669,16
9670,8
9671,5
9672,12
9673,6
9674,6
9675,5
9676,3
9677,5
9678,14
9679,13
9680,13
9681,9
9682,15
9683,15
9684,4
9685,13
9686,14
9687,6
9688,13
9689,8
9690,8
9691,4
9692,15
9693,2
9694,3
9695,7
9696,5
9697,16
9698,6
9699,13
9700,13
9701,3
9702,4
9703,15
9704,10
9705,12
9706,2
9707,5
9708,2
9709,15
9710,3
9711,12
9712,6
9713,14
9714,14
9715,7
9716,15
9717,5
9718,16
9719,8
9720,2
9721,2
9722,6
9723,5
9724,14
9725,16
9726,6
9727,4
9728,11
9729,12
9730,11
9731,15
9732,14
9733,4
9734,4
9735,15
9736,13
9737,8
9738,13
9739,4
9740,9
9741,3
9742,2
9743,6
9744,10
9745,9
9746,3
9747,11
9748,7
9749,8
9750,4
9751,6
9752,7
9753,10
9754,16
9755,2
9756,1
9757,7
9758,3
9759,14
9760,3
9761,5
9762,10
9763,13
9764,14
9765,14
9766,9
9767,11
9768,1
9769,3
9770,5
9771,12
9772,2
9773,6
9774,13
9775,3
9776,8
9777,1
9778,8
9779,14
9780,2
9781,6
9782,16
9783,6
9784,11
9785,3
9786,12
9787,1
9788,11
9789,9
9790,11
9791,6
9792,8
9793,5
9794,9
9795,13
9796,12
9797,8
9798,7
9799,8
9800,12
9801,13
9802,11
9803,9
9804,13
9805,9
9806,6
9807,3
9808,5
9809,7
9810,13
9811,16
9812,13
9813,6
9814,9
9815,6
9816,10
9817,6
9818,12
9819,9
9820,9
9821,11
9822,14
9823,15
9824,3
9825,9
9826,6
9827,4
9828,7
9829,10
9830,15
9831,12
9832,4
9833,16
9834,12
9835,7
9836,6
9837,2
9838,10
9839,10
9840,16
9841,2
9842,6
9843,8
9844,6
9845,16
9846,2
9847,6
9848,6
9849,4
9850,15
9851,12
9852,12
9853,4
9854,3
9855,14
9856,7
9857,3
9858,7
9859,2
9860,3
9861,5
9862,4
9863,14
9864,9
9865,3
9866,14
9867,10
9868,12
9869,16
9870,1
9871,14
9872,6
9873,12
9874,1
9875,10
9876,4
9877,11
9878,12
9879,13
9880,6
9881,3
9882,5
9883,7
9884,10
9885,7
9886,9
9887,12
9888,8
9889,6
9890,12
9891,10
9892,2
9893,12
9894,2
9895,9
9896,5
9897,1
9898,2
9899,10
9900,1
9901,9
9902,10
9903,7
9904,6
9905,11
9906,16
9907,1
9908,10
9909,7
9910,1
9911,6
9912,8
9913,3
9914,9
9915,14
9916,4
9917,11
9918,7
9919,3
9920,11
9921,5
9922,14
9923,6
9924,6
9925,8
9926,5
9927,11
9928,16
9929,2
9930,13
9931,14
9932,3
9933,10
9934,9
9935,9
9936,6
9937,5
9938,2
9939,7
9940,11
9941,7
9942,16
9943,4
9944,2
9945,4
9946,9
9947,5
9948,11
9949,7
9950,4
9951,3
9952,7
9953,12
9954,2
9955,1
9956,12
9957,13
9958,14
9959,16
9960,15
9961,16
9962,5
9963,16
9964,5
9965,13
9966,12
9967,9
9968,12
9969,14
9970,8
9971,9
9972,10
9973,3
9974,2
9975,6
9976,1
9977,14
9978,2
9979,1
9980,3
9981,2
9982,7
9983,3
9984,14
9985,3
9986,4
9987,4
9988,8
9989,14
9990,8
9991,10
9992,15
9993,12
9994,6
9995,9
9996,1
9997,16
9998,8
9999,10
10000,1
10001,13
10002,11
10003,1
10004,2
10005,16
10006,9
10007,10
10008,5
10009,15
10010,13
10011,9
10012,14
10013,8
10014,1
10015,16
10016,4
10017,1
10018,11
10019,6
10020,7
10021,5
10022,15
10023,3
10024,5
10025,2
10026,10
10027,2
10028,6
10029,14
10030,3
10031,15
10032,3
10033,6
10034,14
10035,7
10036,1
10037,8
10038,10
10039,9
10040,7
10041,14
10042,6
10043,2
10044,10
10045,2
10046,13
10047,9
10048,11
10049,11
10050,13
10051,2
10052,1
10053,1
10054,2
10055,2
10056,8
10057,7
10058,12
10059,9
10060,4
10061,14
10062,13
10063,12
10064,13
10065,15
10066,16
10067,1
10068,16
10069,8
10070,5
10071,8
10072,5
10073,10
10074,14
10075,11
10076,1
10077,2
10078,3
10079,15
10080,15
10081,3
10082,15
10083,15
10084,7
10085,15
10086,6
10087,1
10088,12
10089,4
10090,14
10091,15
10092,11
10093,6
10094,4
10095,6
10096,15
10097,6
10098,9
10099,6
10100,16
10101,13
10102,16
10103,5
10104,1
10105,7
10106,15
10107,14
10108,10
10109,7
10110,2
10111,7
10112,1
10113,5
10114,5
10115,6
10116,15
10117,13
10118,1
10119,7
10120,15
10121,9
10122,15
10123,16
10124,12
10125,14
10126,12
10127,4
10128,9
10129,14
10130,15
10131,12
10132,2
10133,8
10134,8
10135,11
10136,12
10137,14
10138,13
10139,6
10140,3
10141,15
10142,9
10143,16
10144,9
10145,10
10146,12
10147,15
10148,11
10149,9
10150,13
10151,1
10152,16
10153,3
10154,10
10155,2
10156,2
10157,3
10158,1
10159,11
10160,7
10161,4
10162,14
10163,15
10164,16
10165,2
10166,2
10167,14
10168,6
10169,13
10170,3
10171,5
10172,5
10173,14
10174,12
10175,7
10176,16
10177,5
10178,15
10179,6
10180,13
10181,15
10182,7
10183,4
10184,15
10185,7
10186,3
10187,5
10188,14
10189,10
10190,1
10191,13
10192,16
10193,11
10194,9
10195,1
10196,9
10197,4
10198,7
10199,6
10200,6
10201,4
10202,6
10203,12
10204,15
10205,13
10206,5
10207,15
10208,10
10209,2
10210,7
10211,2
10212,13
10213,1
10214,1
10215,10
10216,3
10217,9
10218,16
10219,4
10220,13
10221,16
10222,1
10223,2
10224,7
10225,10
10226,16
10227,10
10228,5
10229,11
10230,7
10231,8
10232,3
10233,4
10234,13
10235,8
10236,7
10237,15
10238,9
10239,13
10240,5
10241,3
10242,12
10243,16
10244,1
10245,14
10246,1
10247,12
10248,6
10249,15
10250,7
10251,3
10252,2
10253,12
10254,15
10255,12
10256,5
10257,16
10258,4
10259,6
10260,13
10261,5
10262,13
10263,16
10264,7
10265,2
10266,7
10267,3
10268,12
10269,4
10270,4
10271,9
10272,10
10273,13
10274,11
10275,12
10276,9
10277,6
10278,3
10279,12
10280,7
10281,10
10282,16
10283,1
10284,14
10285,5
10286,12
10287,16
10288,10
10289,10
10290,10
10291,10
10292,15
10293,5
10294,4
10295,6
10296,11
10297,14
10298,10
10299,10
10300,7
10301,1
10302,9
10303,7
10304,16
10305,1
10306,8
10307,6
10308,16
10309,12
10310,9
10311,4
10312,6
10313,10
10314,4
10315,13
10316,9
10317,8
10318,14
10319,6
10320,9
10321,16
10322,4
10323,3
10324,5
10325,8
10326,3
10327,5
10328,8
10329,13
10330,15
10331,3
10332,5
10333,13
10334,11
10335,16
10336,13
10337,5
10338,3
10339,11
10340,5
10341,3
10342,5
10343,9
10344,1
10345,2
10346,5
10347,6
10348,11
10349,4
10350,14
10351,9
10352,2
10353,16
10354,5
10355,9
10356,3
10357,4
10358,4
10359,7
10360,14
10361,14
10362,13
10363,6
10364,10
10365,16
10366,12
10367,14
10368,8
10369,6
10370,4
10371,14
10372,16
10373,8
10374,7
10375,14
10376,4
10377,2
10378,15
10379,11
10380,4
10381,15
10382,3
10383,10
10384,12
10385,16
10386,11
10387,7
10388,4
10389,4
10390,2
10391,3
10392,5
10393,14
10394,11
10395,10
10396,1
10397,4
10398,16
10399,5
10400,5
10401,1
10402,16
10403,7
10404,11
10405,11
10406,7
10407,4
10408,16
10409,14
10410,6
10411,12
10412,12
10413,5
10414,12
10415,5
10416,13
10417,6
10418,6
10419,3
10420,1
10421,8
10422,12
10423,3
10424,1
10425,2
10426,13
10427,9
10428,15
10429,14
10430,10
10431,13
10432,12
10433,14
10434,6
10435,1
10436,12
10437,1
10438,4
10439,11
10440,8
10441,3
10442,10
10443,16
10444,10
10445,4
10446,13
10447,15
10448,13
10449,15
10450,8
10451,10
10452,2
10453,1
10454,2
10455,1
10456,7
10457,12
10458,10
10459,15
10460,5
10461,9
10462,5
10463,3
10464,14
10465,11
10466,10
10467,4
10468,12
10469,8
10470,8
10471,8
10472,1
10473,16
10474,11
10475,10
10476,7
10477,11
10478,6
10479,8
10480,5
10481,11
10482,13
10483,12
10484,12
10485,5
10486,12
10487,7
10488,7
10489,5
10490,6
10491,6
10492,14
10493,13
10494,7
10495,14
10496,10
10497,14
10498,14
10499,4
10500,3
10501,7
10502,13
10503,10
10504,14
10505,9
10506,8
10507,7
10508,6
10509,4
10510,6
10511,2
10512,14
10513,6
10514,7
10515,1
10516,14
10517,9
10518,1
10519,9
10520,16
10521,7
10522,9
10523,9
10524,14
10525,5
10526,13
10527,13
10528,8
10529,9
10530,14
10531,14
10532,1
10533,12
10534,8
10535,16
10536,9
10537,15
10538,1
10539,11
10540,12
10541,5
10542,10
10543,13
10544,13
10545,14
10546,6
10547,1
10548,11
10549,7
10550,16
10551,14
10552,7
10553,1
10554,3
10555,8
10556,13
10557,15
10558,8
10559,16
10560,10
10561,1
10562,1
10563,2
10564,1
10565,11
10566,1
10567,16
10568,7
10569,8
10570,3
10571,14
10572,3
10573,9
10574,5
10575,2
10576,11
10577,3
10578,3
10579,13
10580,10
10581,10
10582,11
10583,10
10584,10
10585,10
10586,8
10587,13
10588,5
10589,14
10590,15
10591,5
10592,4
10593,9
10594,1
10595,6
10596,12
10597,15
10598,1
10599,14
10600,4
10601,14
10602,7
10603,10
10604,12
10605,9
10606,10
10607,16
10608,14
10609,15
10610,16
10611,1
10612,2
10613,4
10614,11
10615,7
10616,9
10617,1
10618,7
10619,12
10620,13
10621,12
10622,10
10623,1
10624,13
10625,16
10626,1
10627,9
10628,4
10629,16
10630,4
10631,11
10632,10
10633,1
10634,6
10635,12
10636,6
10637,12
10638,4
10639,10
10640,11
10641,9
10642,6
10643,7
10644,14
10645,2
10646,9
10647,5
10648,10
10649,13
10650,12
10651,15
10652,3
10653,12
10654,10
10655,8
10656,5
10657,5
10658,3
10659,14
10660,13
10661,11
10662,2
10663,8
10664,6
10665,8
10666,8
10667,13
10668,3
10669,6
10670,11
10671,15
10672,9
10673,5
10674,9
10675,5
10676,9
10677,10
10678,1
10679,15
10680,11
10681,4
10682,14
10683,12
10684,12
10685,6
10686,4
10687,7
10688,7
10689,16
10690,4
10691,3
10692,10
10693,8
10694,9
10695,16
10696,7
10697,14
10698,15
10699,15
10700,15
10701,4
10702,15
10703,8
10704,8
10705,7
10706,15
10707,5
10708,14
10709,16
10710,2
10711,1
10712,5
10713,14
10714,7
10715,5
10716,11
10717,4
10718,8
10719,8
10720,8
10721,4
10722,4
10723,12
10724,13
10725,6
10726,7
10727,7
10728,4
10729,4
10730,4
10731,8
10732,15
10733,11
10734,6
10735,5
10736,5
10737,13
10738,5
10739,8
10740,8
10741,6
10742,10
10743,3
10744,3
10745,16
10746,6
10747,2
10748,12
10749,1
10750,10
10751,9
10752,3
10753,9
10754,8
10755,11
10756,8
10757,12
10758,14
10759,9
10760,10
10761,13
10762,8
10763,8
10764,10
10765,12
10766,7
10767,10
10768,8
10769,8
10770,11
10771,9
10772,8
10773,14
10774,5
10775,9
10776,6
10777,2
10778,6
10779,8
10780,11
10781,13
10782,14
10783,14
10784,7
10785,14
10786,16
10787,15
10788,10
10789,1
10790,10
10791,14
10792,10
10793,8
10794,2
10795,12
10796,2
10797,7
10798,14
10799,6
10800,15
10801,3
10802,8
10803,5
10804,2
10805,11
10806,8
10807,15
10808,16
10809,3
10810,16
10811,4
10812,7
10813,9
10814,8
10815,8
10816,10
10817,1
10818,1
10819,5
10820,16
10821,6
10822,14
10823,11
10824,5
10825,10
10826,3
10827,15
10828,9
10829,4
10830,9
10831,11
10832,12
10833,16
10834,11
10835,1
10836,2
10837,5
10838,8
10839,9
10840,5
10841,11
10842,4
10843,4
10844,8
10845,12
10846,6
10847,1
10848,10
10849,8
10850,8
10851,6
10852,15
10853,4
10854,16
10855,3
10856,3
10857,12
10858,12
10859,11
10860,14
10861,15
10862,14
10863,3
10864,6
10865,4
10866,10
10867,8
10868,5
10869,10
10870,10
10871,11
10872,15
10873,3
10874,11
10875,3
10876,11
10877,4
10878,15
10879,2
10880,7
10881,9
10882,7
10883,7
10884,14
10885,16
10886,10
10887,7
10888,16
10889,13
10890,3
10891,5
10892,6
10893,13
10894,15
10895,14
10896,7
10897,16
10898,2
10899,1
10900,8
10901,11
10902,4
10903,6
10904,12
10905,14
10906,7
10907,12
10908,7
10909,16
10910,8
10911,15
10912,11
10913,14
10914,4
10915,1
10916,10
10917,8
10918,1
10919,16
10920,5
10921,4
10922,8
10923,2
10924,14
10925,13
10926,4
10927,5
10928,12
10929,15
10930,9
10931,13
10932,5
10933,4
10934,10
10935,11
10936,12
10937,3
10938,5
10939,7
10940,11
10941,2
10942,7
10943,14
10944,10
10945,4
10946,11
10947,3
10948,3
10949,6
10950,9
10951,14
10952,3
10953,2
10954,11
10955,3
10956,10
10957,8
10958,16
10959,8
10960,2
10961,10
10962,10
10963,12
10964,10
10965,14
10966,14
10967,13
10968,9
10969,12
10970,7
10971,10
10972,2
10973,9
10974,9
10975,2
10976,11
10977,14
10978,1
10979,5
10980,5
10981,10
10982,7
10983,14
10984,11
10985,1
10986,4
10987,2
10988,8
10989,11
10990,4
10991,5
10992,6
10993,16
10994,5
10995,2
10996,1
10997,4
10998,14
10999,16
11000,12
11001,12
11002,14
11003,10
11004,12
11005,10
11006,16
11007,5
11008,9
11009,4
11010,9
11011,1
11012,9
11013,9
11014,15
11015,1
11016,4
11017,14
11018,5
11019,4
11020,1
11021,11
11022,3
11023,3
11024,12
11025,14
11026,2
11027,1
11028,2
11029,2
11030,4
11031,3
11032,11
11033,14
11034,8
11035,4
11036,14
11037,16
11038,8
11039,15
11040,10
11041,9
11042,13
11043,10
11044,16
11045,3
11046,15
11047,7
11048,7
11049,9
11050,2
11051,5
11052,9
11053,4
11054,5
11055,3
11056,14
11057,6
11058,8
11059,9
11060,10
11061,2
11062,2
11063,10
11064,9
11065,4
11066,10
11067,15
11068,2
11069,4
11070,7
11071,14
11072,11
11073,10
11074,16
11075,15
11076,1
11077,7
11078,16
11079,1
11080,12
11081,13
11082,6
11083,13
11084,6
11085,15
11086,10
11087,14
11088,8
11089,12
11090,12
11091,10
11092,9
11093,1
11094,13
11095,8
11096,15
11097,14
11098,4
11099,2
11100,7
11101,13
11102,9
11103,1
11104,3
11105,13
11106,2
11107,8
11108,13
11109,8
11110,6
11111,1
11112,2
11113,10
11114,12
11115,12
11116,13
11117,2
11118,13
11119,5
11120,8
11121,5
11122,9
11123,9
11124,11
11125,6
11126,6
11127,12
11128,6
11129,8
11130,2
11131,7
11132,16
11133,11
11134,10
11135,8
11136,13
11137,5
11138,16
11139,11
11140,16
11141,11
11142,15
11143,5
11144,8
11145,9
11146,16
11147,12
11148,14
11149,13
11150,2
11151,8
11152,4
11153,11
11154,7
11155,5
11156,7
11157,8
11158,5
11159,11
11160,11
11161,8
11162,13
11163,6
11164,12
11165,5
11166,2
11167,4
11168,13
11169,15
11170,15
11171,4
11172,6
11173,6
11174,1
11175,16
11176,14
11177,15
11178,11
11179,13
11180,10
11181,11
11182,16
11183,12
11184,7
11185,4
11186,15
11187,6
11188,16
11189,15
11190,14
11191,5
11192,5
11193,13
11194,16
11195,11
11196,15
11197,16
11198,4
11199,15
11200,8
11201,6
11202,2
11203,2
11204,13
11205,11
11206,3
11207,7
11208,13
11209,3
11210,12
11211,2
11212,5
11213,13
11214,1
11215,5
11216,14
11217,12
11218,15
11219,13
11220,12
11221,15
11222,13
11223,14
11224,4
11225,7
11226,5
11227,4
11228,11
11229,5
11230,3
11231,13
11232,6
11233,15
11234,11
11235,12
11236,1
11237,7
11238,13
11239,2
11240,16
11241,3
11242,3
11243,9
11244,6
11245,6
11246,10
11247,3
11248,15
11249,9
11250,15
11251,14
11252,7
11253,4
11254,15
11255,6
11256,12
11257,10
11258,5
11259,7
11260,14
11261,14
11262,14
11263,16
11264,1
11265,12
11266,10
11267,15
11268,10
11269,5
11270,13
11271,3
11272,5
11273,7
11274,2
11275,7
11276,15
11277,7
11278,13
11279,3
11280,5
11281,15
11282,4
11283,4
11284,10
11285,2
11286,7
11287,13
11288,5
11289,10
11290,12
11291,8
11292,14
11293,11
11294,1
11295,4
11296,6
11297,10
11298,16
11299,1
11300,7
11301,4
11302,8
11303,15
11304,11
11305,9
11306,16
11307,11
11308,3
11309,12
11310,6
11311,5
11312,9
11313,8
11314,11
11315,11
11316,16
11317,14
11318,11
11319,8
11320,1
11321,8
11322,2
11323,15
11324,8
11325,4
11326,3
11327,1
11328,8
11329,15
11330,4
11331,9
11332,16
11333,10
11334,4
11335,3
11336,10
11337,3
11338,10
11339,15
11340,1
11341,6
11342,3
11343,2
11344,10
11345,2
11346,10
11347,15
11348,14
11349,13
11350,1
11351,3
11352,8
11353,14
11354,5
11355,12
11356,5
11357,4
11358,10
11359,15
11360,9
11361,11
11362,5
11363,15
11364,15
11365,6
11366,13
11367,6
11368,1
11369,7
11370,9
11371,2
11372,14
11373,8
11374,4
11375,6
11376,8
11377,16
11378,8
11379,8
11380,5
11381,12
11382,8
11383,5
11384,7
11385,3
11386,1
11387,8
11388,7
11389,2
11390,14
11391,2
11392,3
11393,5
11394,15
11395,10
11396,9
11397,13
11398,11
11399,13
11400,14
11401,1
11402,12
11403,15
11404,2
11405,3
11406,9
11407,11
11408,11
11409,4
11410,5
11411,13
11412,12
11413,16
11414,1
11415,7
11416,13
11417,15
11418,12
11419,10
11420,16
11421,7
11422,11
11423,7
11424,15
11425,16
11426,4
11427,14
11428,13
11429,10
11430,6
11431,14
11432,7
11433,2
11434,10
11435,15
11436,1
11437,13
11438,3
11439,11
11440,6
11441,11
11442,14
11443,9
11444,5
11445,6
11446,14
11447,9
11448,4
11449,1
11450,1
11451,13
11452,10
11453,15
11454,4
11455,7
11456,1
11457,6
11458,8
11459,7
11460,7
11461,10
11462,9
11463,9
11464,14
11465,6
11466,15
11467,13
11468,13
11469,1
11470,10
11471,4
11472,11
11473,14
11474,9
11475,11
11476,1
11477,4
11478,7
11479,14
11480,1
11481,3
11482,12
11483,15
11484,15
11485,1
11486,7
11487,12
11488,12
11489,15
11490,14
11491,9
11492,4
11493,4
11494,7
11495,11
11496,7
11497,10
11498,4
11499,11
11500,4
11501,4
11502,3
11503,12
11504,16
11505,2
11506,3
11507,9
11508,4
11509,6
11510,5
11511,12
11512,1
11513,10
11514,16
11515,13
11516,15
11517,16
11518,9
11519,8
11520,12
11521,1
11522,16
11523,15
11524,6
11525,1
11526,7
11527,11
11528,9
11529,1
11530,15
11531,10
11532,16
11533,6
11534,5
11535,8
11536,16
11537,7
11538,11
11539,1
11540,12
11541,3
11542,10
11543,1
11544,3
11545,8
11546,14
11547,13
11548,3
11549,4
11550,10
11551,11
11552,2
11553,9
11554,5
11555,12
11556,9
11557,3
11558,3
11559,14
11560,9
11561,4
11562,14
11563,2
11564,11
11565,14
11566,10
11567,12
11568,3
11569,15
11570,9
11571,3
11572,3
11573,8
11574,7
11575,3
11576,15
11577,10
11578,15
11579,6
11580,8
11581,2
11582,7
11583,1
11584,4
11585,8
11586,8
11587,12
11588,1
11589,8
11590,5
11591,1
11592,9
11593,1
11594,9
11595,5
11596,11
11597,8
11598,6
11599,3
11600,7
11601,13
11602,3
11603,5
11604,15
11605,16
11606,5
11607,15
11608,12
11609,1
11610,12
11611,3
11612,2
11613,10
11614,11
11615,10
11616,4
11617,15
11618,1
11619,13
11620,2
11621,4
11622,4
11623,16
11624,9
11625,13
11626,8
11627,15
11628,7
11629,8
11630,8
11631,15
11632,14
11633,3
11634,15
11635,12
11636,12
11637,10
11638,12
11639,10
11640,14
11641,10
11642,5
11643,1
11644,3
11645,3
11646,14
11647,8
11648,16
11649,14
11650,15
11651,15
11652,14
11653,8
11654,1
11655,9
11656,8
11657,4
11658,12
11659,7
11660,11
11661,4
11662,12
11663,4
11664,1
11665,12
11666,9
11667,5
11668,6
11669,2
11670,5
11671,2
11672,2
11673,11
11674,6
11675,11
11676,11
11677,11
11678,10
11679,11
11680,6
11681,2
11682,12
11683,15
11684,2
11685,7
11686,11
11687,1
11688,7
11689,2
11690,13
11691,11
11692,13
11693,2
11694,13
11695,13
11696,13
11697,6
11698,10
11699,11
11700,15
11701,3
11702,4
11703,8
11704,14
11705,15
11706,10
11707,2
11708,11
11709,3
11710,12
11711,12
11712,14
11713,6
11714,4
11715,13
11716,6
11717,4
11718,10
11719,10
11720,9
11721,11
11722,7
11723,10
11724,4
11725,3
11726,13
11727,2
11728,14
11729,8
11730,3
11731,9
11732,12
11733,6
11734,3
11735,9
11736,2
11737,10
11738,10
11739,8
11740,10
11741,14
11742,2
11743,4
11744,8
11745,10
11746,5
11747,9
11748,7
11749,9
11750,15
11751,1
11752,5
11753,4
11754,4
11755,4
11756,12
11757,16
11758,16
11759,5
11760,10
11761,13
11762,6
11763,16
11764,13
11765,16
11766,6
11767,8
11768,15
11769,4
11770,6
11771,14
11772,10
11773,4
11774,1
11775,3
11776,12
11777,3
11778,14
11779,2
11780,10
11781,5
11782,9
11783,16
11784,16
11785,10
11786,7
11787,5
11788,12
11789,6
11790,11
11791,10
11792,11
11793,8
11794,7
11795,13
11796,15
11797,15
11798,13
11799,6
11800,16
11801,9
11802,11
11803,14
11804,4
11805,13
11806,6
11807,13
11808,3
11809,3
11810,6
11811,8
11812,6
11813,15
11814,7
11815,8
11816,13
11817,4
11818,8
11819,2
11820,15
11821,8
11822,2
11823,6
11824,9
11825,15
11826,5
11827,13
11828,6
11829,4
11830,2
11831,10
11832,13
11833,14
11834,1
11835,11
11836,11
11837,6
11838,5
11839,13
11840,9
11841,12
11842,10
11843,16
11844,2
11845,14
11846,8
